,,,,,
Date ,Time,PV gen (kW),Load (kW),"Temp (°C)
",pmaxpu
8/15/2015,3:00:00 PM,1.218,0.6666900092,15.631,
8/15/2015,4:00:00 PM,0.719,0.7119709856,14.89,
8/15/2015,5:00:00 PM,0.162,0.9047347268,13.454,
8/15/2015,6:00:00 PM,0,1.159168494,11.651,
8/15/2015,7:00:00 PM,0,1.195292626,10.91,
8/15/2015,8:00:00 PM,0,1.114329518,10.312,
8/15/2015,9:00:00 PM,0,0.9735689025,9.877,
8/15/2015,10:00:00 PM,0,0.7829690901,9.645,
8/15/2015,11:00:00 PM,0,0.5484015041,9.551,
8/15/2015,12:00:00 AM,0,0.6000706143,9.636,
8/16/2015,1:00:00 AM,0,0.4595617657,9.675,
8/16/2015,2:00:00 AM,0,0.4662769886,9.585,
8/16/2015,3:00:00 AM,0,0.4573705526,9.32,
8/16/2015,4:00:00 AM,0,0.453965052,8.945,
8/16/2015,5:00:00 AM,0,0.4895727766,8.616,
8/16/2015,6:00:00 AM,0,0.535100941,8.222,
8/16/2015,7:00:00 AM,0.022,0.6404469124,7.947,
8/16/2015,8:00:00 AM,0.476,0.7589829522,9.226,
8/16/2015,9:00:00 AM,1.234,0.7940971792,11.035,
8/16/2015,10:00:00 AM,1.924,0.7040026769,12.916,
8/16/2015,11:00:00 AM,2.243,0.4848090108,14.139,
8/16/2015,12:00:00 PM,2.369,0.3363482902,14.952,
8/16/2015,1:00:00 PM,2.33,0.3091731457,15.505,
8/16/2015,2:00:00 PM,2.107,0.3527965513,15.639,
8/16/2015,3:00:00 PM,1.705,0.4295536242,15.337,
8/16/2015,4:00:00 PM,1.105,0.591977301,14.641,
8/16/2015,5:00:00 PM,0.314,0.8827083833,13.005,
8/16/2015,6:00:00 PM,0,1.274339758,10.703,
8/16/2015,7:00:00 PM,0,1.375229795,10.134,
8/16/2015,8:00:00 PM,0,1.318424167,9.871,
8/16/2015,9:00:00 PM,0,1.157424827,9.606,
8/16/2015,10:00:00 PM,0,0.897397898,9.265,
8/16/2015,11:00:00 PM,0,0.5270914759,8.704,
8/16/2015,12:00:00 AM,0,0.5125246313,8.356,
8/17/2015,1:00:00 AM,0,0.4308710402,8.12,
8/17/2015,2:00:00 AM,0,0.4438056775,8.055,
8/17/2015,3:00:00 AM,0,0.4469739561,8.06,
8/17/2015,4:00:00 AM,0,0.4581537778,8.144,
8/17/2015,5:00:00 AM,0,0.4920381338,8.292,
8/17/2015,6:00:00 AM,0,0.6200435969,8.359,
8/17/2015,7:00:00 AM,0.032,0.8709911607,8.798,
8/17/2015,8:00:00 AM,0.481,0.9484290139,11.145,
8/17/2015,9:00:00 AM,0.9,0.8123437911,12.725,
8/17/2015,10:00:00 AM,1.38,0.7179653729,13.634,
8/17/2015,11:00:00 AM,1.708,0.5664589571,14.084,
8/17/2015,12:00:00 PM,1.923,0.5119854247,14.414,
8/17/2015,1:00:00 PM,1.957,0.5260440539,14.51,
8/17/2015,2:00:00 PM,1.785,0.5090684506,14.286,
8/17/2015,3:00:00 PM,1.33,0.4934786533,13.775,
8/17/2015,4:00:00 PM,0.742,0.6457691477,12.983,
8/17/2015,5:00:00 PM,0.145,0.9575737173,11.88,
8/17/2015,6:00:00 PM,0,1.330779572,10.353,
8/17/2015,7:00:00 PM,0,1.435232988,9.709,
8/17/2015,8:00:00 PM,0,1.371321993,9.343,
8/17/2015,9:00:00 PM,0,1.181840864,9.219,
8/17/2015,10:00:00 PM,0,0.8680267996,9.046,
8/17/2015,11:00:00 PM,0,0.5073842332,9.007,
8/17/2015,12:00:00 AM,0,0.5220812826,8.907,
8/18/2015,1:00:00 AM,0,0.3965148186,8.609,
8/18/2015,2:00:00 AM,0,0.4154673243,8.318,
8/18/2015,3:00:00 AM,0,0.4406488781,7.995,
8/18/2015,4:00:00 AM,0,0.4128711369,7.601,
8/18/2015,5:00:00 AM,0,0.485683863,7.274,
8/18/2015,6:00:00 AM,0,0.6114927692,7.009,
8/18/2015,7:00:00 AM,0.011,0.8656796554,6.886,
8/18/2015,8:00:00 AM,0.262,0.916304379,8.043,
8/18/2015,9:00:00 AM,0.664,0.738628812,9.37,
8/18/2015,10:00:00 AM,1.122,0.6289518956,10.851,
8/18/2015,11:00:00 AM,1.664,0.5274071057,12.119,
8/18/2015,12:00:00 PM,1.87,0.5272829755,13.186,
8/18/2015,1:00:00 PM,1.933,0.524364737,13.899,
8/18/2015,2:00:00 PM,1.76,0.5203340204,14.189,
8/18/2015,3:00:00 PM,1.447,0.5203396826,14.163,
8/18/2015,4:00:00 PM,0.896,0.6495846755,13.731,
8/18/2015,5:00:00 PM,0.258,0.9054356258,12.534,
8/18/2015,6:00:00 PM,0,1.297982176,10.964,
8/18/2015,7:00:00 PM,0,1.452690794,10.202,
8/18/2015,8:00:00 PM,0,1.375897406,9.409,
8/18/2015,9:00:00 PM,0,1.182979932,8.573,
8/18/2015,10:00:00 PM,0,0.9123622973,8.085,
8/18/2015,11:00:00 PM,0,0.5477846329,7.867,
8/18/2015,12:00:00 AM,0,0.5185880574,7.689,
8/19/2015,1:00:00 AM,0,0.3719342738,7.566,
8/19/2015,2:00:00 AM,0,0.3984229324,7.317,
8/19/2015,3:00:00 AM,0,0.4272485601,6.998,
8/19/2015,4:00:00 AM,0,0.4369998778,6.756,
8/19/2015,5:00:00 AM,0,0.4960940702,6.61,
8/19/2015,6:00:00 AM,0,0.6296854465,6.558,
8/19/2015,7:00:00 AM,0.025,0.8952656873,6.688,
8/19/2015,8:00:00 AM,0.255,0.9895470516,8.259,
8/19/2015,9:00:00 AM,0.466,0.8251226706,10.211,
8/19/2015,10:00:00 AM,0.674,0.7286066606,12.042,
8/19/2015,11:00:00 AM,0.636,0.6459403726,13.234,
8/19/2015,12:00:00 PM,0.499,0.5928147061,13.839,
8/19/2015,1:00:00 PM,0.477,0.5424074462,14.461,
8/19/2015,2:00:00 PM,0.442,0.6287304948,15.106,
8/19/2015,3:00:00 PM,0.381,0.6472397443,15.458,
8/19/2015,4:00:00 PM,0.239,0.7831924563,15.149,
8/19/2015,5:00:00 PM,0.078,1.031799167,14.243,
8/19/2015,6:00:00 PM,0,1.30038038,13.227,
8/19/2015,7:00:00 PM,0,1.345901317,12.89,
8/19/2015,8:00:00 PM,0,1.258340989,12.853,
8/19/2015,9:00:00 PM,0,1.068073164,12.686,
8/19/2015,10:00:00 PM,0,0.7956035485,12.203,
8/19/2015,11:00:00 PM,0,0.4336769993,12.054,
8/19/2015,12:00:00 AM,0,0.4795208999,11.424,
8/20/2015,1:00:00 AM,0,0.3724398019,11.312,
8/20/2015,2:00:00 AM,0,0.4089085105,11.326,
8/20/2015,3:00:00 AM,0,0.4405825837,11.198,
8/20/2015,4:00:00 AM,0,0.458307408,11.174,
8/20/2015,5:00:00 AM,0,0.4842577653,11.146,
8/20/2015,6:00:00 AM,0,0.5969081812,11.082,
8/20/2015,7:00:00 AM,0.018,0.7748424983,11.258,
8/20/2015,8:00:00 AM,0.303,0.7385222071,12.345,
8/20/2015,9:00:00 AM,0.646,0.6086433899,13.917,
8/20/2015,10:00:00 AM,1.202,0.5104036311,16.45,
8/20/2015,11:00:00 AM,1.718,0.361985616,19.065,
8/20/2015,12:00:00 PM,1.766,0.3598524406,20.542,
8/20/2015,1:00:00 PM,1.602,0.4227664793,20.992,
8/20/2015,2:00:00 PM,1.002,0.5275080124,20.399,
8/20/2015,3:00:00 PM,0.299,0.6084228288,18.964,
8/20/2015,4:00:00 PM,0.174,0.7181769937,17.789,
8/20/2015,5:00:00 PM,0.09,0.8881676386,16.961,
8/20/2015,6:00:00 PM,0,1.081411394,16.243,
8/20/2015,7:00:00 PM,0,1.12210452,15.964,
8/20/2015,8:00:00 PM,0,1.068182338,15.4,
8/20/2015,9:00:00 PM,0,0.9208045387,14.861,
8/20/2015,10:00:00 PM,0,0.7140383001,14.802,
8/20/2015,11:00:00 PM,0,0.4292330815,15.011,
8/20/2015,12:00:00 AM,0,0.484710482,14.951,
8/21/2015,1:00:00 AM,0,0.3568357958,14.736,
8/21/2015,2:00:00 AM,0,0.4139403842,14.375,
8/21/2015,3:00:00 AM,0,0.4194385802,13.889,
8/21/2015,4:00:00 AM,0,0.4046490281,13.424,
8/21/2015,5:00:00 AM,0,0.4540151486,12.745,
8/21/2015,6:00:00 AM,0,0.551585054,12.307,
8/21/2015,7:00:00 AM,0.001,0.7216352933,11.953,
8/21/2015,8:00:00 AM,0.09,0.8119908938,12.296,
8/21/2015,9:00:00 AM,0.362,0.7623634658,13.023,
8/21/2015,10:00:00 AM,1.142,0.6685586101,14.741,
8/21/2015,11:00:00 AM,1.686,0.4472826072,16.731,
8/21/2015,12:00:00 PM,2.164,0.2773873083,18.117,
8/21/2015,1:00:00 PM,2.172,0.2817167584,18.661,
8/21/2015,2:00:00 PM,1.993,0.2900031862,18.708,
8/21/2015,3:00:00 PM,1.605,0.3891703461,18.422,
8/21/2015,4:00:00 PM,1.058,0.4755715399,17.75,
8/21/2015,5:00:00 PM,0.353,0.6979220734,16.076,
8/21/2015,6:00:00 PM,0,0.9150960385,13.329,
8/21/2015,7:00:00 PM,0,1.005637588,12.272,
8/21/2015,8:00:00 PM,0,0.9594701623,11.597,
8/21/2015,9:00:00 PM,0,0.8608201311,11.072,
8/21/2015,10:00:00 PM,0,0.7200155868,10.622,
8/21/2015,11:00:00 PM,0,0.4749456243,10.254,
8/21/2015,12:00:00 AM,0,0.4953308237,9.884,
8/22/2015,1:00:00 AM,0,0.3764057956,9.532,
8/22/2015,2:00:00 AM,0,0.4051547382,9.282,
8/22/2015,3:00:00 AM,0,0.3874686565,9.133,
8/22/2015,4:00:00 AM,0,0.4131219881,9.02,
8/22/2015,5:00:00 AM,0,0.4467031447,8.914,
8/22/2015,6:00:00 AM,0,0.5028524545,8.771,
8/22/2015,7:00:00 AM,0.055,0.5977920444,8.885,
8/22/2015,8:00:00 AM,0.595,0.6815047142,11.011,
8/22/2015,9:00:00 AM,1.196,0.6889473763,12.56,
8/22/2015,10:00:00 AM,1.643,0.6310891431,13.838,
8/22/2015,11:00:00 AM,1.949,0.5254773797,14.871,
8/22/2015,12:00:00 PM,2.041,0.4418608324,15.498,
8/22/2015,1:00:00 PM,2.054,0.3641033207,15.929,
8/22/2015,2:00:00 PM,1.927,0.3208909083,16.106,
8/22/2015,3:00:00 PM,1.616,0.351642938,15.987,
8/22/2015,4:00:00 PM,1.063,0.4762334165,15.506,
8/22/2015,5:00:00 PM,0.364,0.6790753812,14.241,
8/22/2015,6:00:00 PM,0,0.9587702863,12.071,
8/22/2015,7:00:00 PM,0,1.064917818,11.274,
8/22/2015,8:00:00 PM,0,1.023981603,10.721,
8/22/2015,9:00:00 PM,0,0.9238419252,10.11,
8/22/2015,10:00:00 PM,0,0.7507354205,9.538,
8/22/2015,11:00:00 PM,0,0.5169943795,9.106,
8/22/2015,12:00:00 AM,0,0.50355011,8.832,
8/23/2015,1:00:00 AM,0,0.3857031841,8.44,
8/23/2015,2:00:00 AM,0,0.4374236964,7.888,
8/23/2015,3:00:00 AM,0,0.4139768888,7.366,
8/23/2015,4:00:00 AM,0,0.4213153078,7.257,
8/23/2015,5:00:00 AM,0,0.4498173982,7.325,
8/23/2015,6:00:00 AM,0,0.5052487889,7.237,
8/23/2015,7:00:00 AM,0.06,0.6038885484,7.557,
8/23/2015,8:00:00 AM,0.443,0.6375173656,9.421,
8/23/2015,9:00:00 AM,1.185,0.5686640049,11.282,
8/23/2015,10:00:00 AM,1.85,0.439177614,13.632,
8/23/2015,11:00:00 AM,2.237,0.3743107434,15.273,
8/23/2015,12:00:00 PM,2.353,0.3548599708,16.281,
8/23/2015,1:00:00 PM,2.252,0.4008808216,16.754,
8/23/2015,2:00:00 PM,1.754,0.4358800495,16.736,
8/23/2015,3:00:00 PM,1.254,0.556094148,16.295,
8/23/2015,4:00:00 PM,0.669,0.7233866139,15.369,
8/23/2015,5:00:00 PM,0.141,1.02028903,13.736,
8/23/2015,6:00:00 PM,0,1.30424715,12.069,
8/23/2015,7:00:00 PM,0,1.327955082,11.489,
8/23/2015,8:00:00 PM,0,1.245165958,11.034,
8/23/2015,9:00:00 PM,0,1.071066464,10.588,
8/23/2015,10:00:00 PM,0,0.8097122038,10.163,
8/23/2015,11:00:00 PM,0,0.4656029442,9.818,
8/23/2015,12:00:00 AM,0,0.4500025098,9.49,
8/24/2015,1:00:00 AM,0,0.3193392178,9.087,
8/24/2015,2:00:00 AM,0,0.430512581,8.584,
8/24/2015,3:00:00 AM,0,0.4394856842,8.336,
8/24/2015,4:00:00 AM,0,0.4464352263,8.13,
8/24/2015,5:00:00 AM,0,0.4672676994,7.933,
8/24/2015,6:00:00 AM,0,0.6147662432,7.755,
8/24/2015,7:00:00 AM,0.03,0.8461236934,7.778,
8/24/2015,8:00:00 AM,0.347,0.911043685,8.334,
8/24/2015,9:00:00 AM,0.891,0.7559354897,9.055,
8/24/2015,10:00:00 AM,1.564,0.6042988802,10.104,
8/24/2015,11:00:00 AM,2.071,0.4368393729,11.351,
8/24/2015,12:00:00 PM,2.205,0.4103008134,12.249,
8/24/2015,1:00:00 PM,2.19,0.3881012016,12.745,
8/24/2015,2:00:00 PM,2.076,0.4404158718,12.928,
8/24/2015,3:00:00 PM,1.717,0.5218026281,12.701,
8/24/2015,4:00:00 PM,1.132,0.7408209316,12.084,
8/24/2015,5:00:00 PM,0.386,1.082791915,11.03,
8/24/2015,6:00:00 PM,0,1.465854025,9.264,
8/24/2015,7:00:00 PM,0,1.537257842,8.623,
8/24/2015,8:00:00 PM,0,1.427771594,8.312,
8/24/2015,9:00:00 PM,0,1.213044322,8.008,
8/24/2015,10:00:00 PM,0,0.9169584348,7.653,
8/24/2015,11:00:00 PM,0,0.5334938061,7.273,
8/24/2015,12:00:00 AM,0,0.5172457571,6.93,
8/25/2015,1:00:00 AM,0,0.423784628,6.461,
8/25/2015,2:00:00 AM,0,0.4512981638,6.004,
8/25/2015,3:00:00 AM,0,0.4449786316,5.684,
8/25/2015,4:00:00 AM,0,0.4531441295,5.457,
8/25/2015,5:00:00 AM,0,0.4854053212,5.234,
8/25/2015,6:00:00 AM,0,0.6328688503,5.048,
8/25/2015,7:00:00 AM,0.122,0.8622258835,5.326,
8/25/2015,8:00:00 AM,0.865,0.8562822233,8.178,
8/25/2015,9:00:00 AM,1.568,0.6162038623,10.299,
8/25/2015,10:00:00 AM,2.053,0.4553406766,11.646,
8/25/2015,11:00:00 AM,2.345,0.3063401301,12.726,
8/25/2015,12:00:00 PM,2.467,0.2847077164,13.573,
8/25/2015,1:00:00 PM,2.423,0.2667373341,14.109,
8/25/2015,2:00:00 PM,2.207,0.2822339774,14.277,
8/25/2015,3:00:00 PM,1.796,0.3715830323,14.077,
8/25/2015,4:00:00 PM,1.184,0.5562971614,13.459,
8/25/2015,5:00:00 PM,0.452,0.8644609193,12.006,
8/25/2015,6:00:00 PM,0,1.275144991,9.405,
8/25/2015,7:00:00 PM,0,1.446587885,8.509,
8/25/2015,8:00:00 PM,0,1.366761094,7.857,
8/25/2015,9:00:00 PM,0,1.16712371,7.35,
8/25/2015,10:00:00 PM,0,0.8811376391,6.965,
8/25/2015,11:00:00 PM,0,0.5274495289,6.646,
8/25/2015,12:00:00 AM,0,0.5217997561,6.456,
8/26/2015,1:00:00 AM,0,0.3811928294,6.416,
8/26/2015,2:00:00 AM,0,0.4120255295,6.493,
8/26/2015,3:00:00 AM,0,0.3887149445,6.567,
8/26/2015,4:00:00 AM,0,0.4264664631,6.585,
8/26/2015,5:00:00 AM,0,0.4971377025,6.562,
8/26/2015,6:00:00 AM,0,0.61269947,6.423,
8/26/2015,7:00:00 AM,0.068,0.8448483786,6.427,
8/26/2015,8:00:00 AM,0.578,0.8884153974,7.91,
8/26/2015,9:00:00 AM,1.403,0.6888616319,10.104,
8/26/2015,10:00:00 AM,1.96,0.485792873,12.942,
8/26/2015,11:00:00 AM,2.184,0.3575322091,14.258,
8/26/2015,12:00:00 PM,2.251,0.41348686,14.912,
8/26/2015,1:00:00 PM,2.102,0.4607724171,15.152,
8/26/2015,2:00:00 PM,1.755,0.4962232161,14.993,
8/26/2015,3:00:00 PM,1.347,0.5272972932,14.511,
8/26/2015,4:00:00 PM,0.689,0.6737855402,13.659,
8/26/2015,5:00:00 PM,0.28,0.9114092046,12.444,
8/26/2015,6:00:00 PM,0,1.246130754,10.224,
8/26/2015,7:00:00 PM,0,1.397429107,9.231,
8/26/2015,8:00:00 PM,0,1.364125602,8.563,
8/26/2015,9:00:00 PM,0,1.187921796,8.043,
8/26/2015,10:00:00 PM,0,0.9055513964,7.649,
8/26/2015,11:00:00 PM,0,0.5195415601,7.314,
8/26/2015,12:00:00 AM,0,0.4710255016,6.963,
8/27/2015,1:00:00 AM,0,0.381246509,6.482,
8/27/2015,2:00:00 AM,0,0.4076736882,5.938,
8/27/2015,3:00:00 AM,0,0.4337241943,5.619,
8/27/2015,4:00:00 AM,0,0.4556066134,5.414,
8/27/2015,5:00:00 AM,0,0.5012754648,5.399,
8/27/2015,6:00:00 AM,0,0.6467356355,5.719,
8/27/2015,7:00:00 AM,0.061,0.9169674581,6.553,
8/27/2015,8:00:00 AM,0.451,0.9385508799,8.79,
8/27/2015,9:00:00 AM,1.043,0.7161018881,10.419,
8/27/2015,10:00:00 AM,1.579,0.5343368412,11.69,
8/27/2015,11:00:00 AM,1.817,0.4444040152,12.563,
8/27/2015,12:00:00 PM,2.026,0.502579965,13.135,
8/27/2015,1:00:00 PM,2.079,0.497272336,13.561,
8/27/2015,2:00:00 PM,1.909,0.5415522904,13.802,
8/27/2015,3:00:00 PM,1.546,0.6009796973,13.721,
8/27/2015,4:00:00 PM,1.03,0.7226135056,13.294,
8/27/2015,5:00:00 PM,0.389,0.9752852182,12.323,
8/27/2015,6:00:00 PM,0,1.310768153,10.155,
8/27/2015,7:00:00 PM,0,1.448372585,9.406,
8/27/2015,8:00:00 PM,0,1.39425997,9.031,
8/27/2015,9:00:00 PM,0,1.22033342,8.833,
8/27/2015,10:00:00 PM,0,0.9554471948,8.605,
8/27/2015,11:00:00 PM,0,0.5743723541,8.316,
8/27/2015,12:00:00 AM,0,0.547348987,8.049,
8/28/2015,1:00:00 AM,0,0.3895536698,7.82,
8/28/2015,2:00:00 AM,0,0.4479046861,7.644,
8/28/2015,3:00:00 AM,0,0.4442281561,7.5,
8/28/2015,4:00:00 AM,0,0.4590616509,7.396,
8/28/2015,5:00:00 AM,0,0.5024678812,7.359,
8/28/2015,6:00:00 AM,0,0.6471354851,7.288,
8/28/2015,7:00:00 AM,0.076,0.8574970991,7.562,
8/28/2015,8:00:00 AM,0.543,0.8779227452,9.348,
8/28/2015,9:00:00 AM,1.307,0.7278709264,11.016,
8/28/2015,10:00:00 AM,1.823,0.6591826318,12.461,
8/28/2015,11:00:00 AM,2.029,0.5683569354,13.512,
8/28/2015,12:00:00 PM,2.147,0.5791757962,14.322,
8/28/2015,1:00:00 PM,2.081,0.62083161,14.794,
8/28/2015,2:00:00 PM,1.878,0.625642655,14.914,
8/28/2015,3:00:00 PM,1.465,0.6565085667,14.644,
8/28/2015,4:00:00 PM,0.927,0.7802281746,14.004,
8/28/2015,5:00:00 PM,0.334,1.003023957,12.782,
8/28/2015,6:00:00 PM,0,1.292849705,10.436,
8/28/2015,7:00:00 PM,0,1.394624099,9.402,
8/28/2015,8:00:00 PM,0,1.351853482,8.522,
8/28/2015,9:00:00 PM,0,1.215137399,7.825,
8/28/2015,10:00:00 PM,0,0.9891279738,7.312,
8/28/2015,11:00:00 PM,0,0.6419161208,6.906,
8/28/2015,12:00:00 AM,0,0.6238745596,6.659,
8/29/2015,1:00:00 AM,0,0.4482512821,6.58,
8/29/2015,2:00:00 AM,0,0.4202384725,6.515,
8/29/2015,3:00:00 AM,0,0.459347263,6.576,
8/29/2015,4:00:00 AM,0,0.4609898388,6.593,
8/29/2015,5:00:00 AM,0,0.4836519708,6.762,
8/29/2015,6:00:00 AM,0,0.5896481514,6.854,
8/29/2015,7:00:00 AM,0.037,0.7293456049,6.996,
8/29/2015,8:00:00 AM,0.351,0.7941248859,7.869,
8/29/2015,9:00:00 AM,1.111,0.7238949421,9.402,
8/29/2015,10:00:00 AM,1.796,0.5704288049,11.497,
8/29/2015,11:00:00 AM,2.11,0.4210507283,12.875,
8/29/2015,12:00:00 PM,2.164,0.4532431797,13.79,
8/29/2015,1:00:00 PM,2.264,0.4994289443,14.462,
8/29/2015,2:00:00 PM,2.083,0.5668214351,14.743,
8/29/2015,3:00:00 PM,1.771,0.6153379158,14.738,
8/29/2015,4:00:00 PM,1.207,0.730579979,14.289,
8/29/2015,5:00:00 PM,0.457,0.9609365779,13.054,
8/29/2015,6:00:00 PM,0,1.273939029,10.446,
8/29/2015,7:00:00 PM,0,1.369766806,9.328,
8/29/2015,8:00:00 PM,0,1.291238138,8.479,
8/29/2015,9:00:00 PM,0,1.16194388,7.728,
8/29/2015,10:00:00 PM,0,0.9350796087,7.04,
8/29/2015,11:00:00 PM,0,0.6286468781,6.4,
8/29/2015,12:00:00 AM,0,0.5919983621,5.832,
8/30/2015,1:00:00 AM,0,0.4657449552,5.354,
8/30/2015,2:00:00 AM,0,0.4671496983,4.942,
8/30/2015,3:00:00 AM,0,0.4655332032,4.607,
8/30/2015,4:00:00 AM,0,0.4606661962,4.375,
8/30/2015,5:00:00 AM,0,0.4805682167,4.233,
8/30/2015,6:00:00 AM,0,0.5636576063,4.137,
8/30/2015,7:00:00 AM,0.118,0.6803291073,4.501,
8/30/2015,8:00:00 AM,0.797,0.7122788961,6.257,
8/30/2015,9:00:00 AM,1.585,0.6117607804,8.908,
8/30/2015,10:00:00 AM,2.104,0.4382024396,12.212,
8/30/2015,11:00:00 AM,2.395,0.2671602969,13.802,
8/30/2015,12:00:00 PM,2.51,0.2389945965,14.877,
8/30/2015,1:00:00 PM,2.458,0.2335922469,15.513,
8/30/2015,2:00:00 PM,2.238,0.2442783295,15.75,
8/30/2015,3:00:00 PM,1.842,0.3085500451,15.686,
8/30/2015,4:00:00 PM,1.262,0.4695219213,15.234,
8/30/2015,5:00:00 PM,0.521,0.7569050329,13.972,
8/30/2015,6:00:00 PM,0.001,1.164107761,11.403,
8/30/2015,7:00:00 PM,0,1.348453348,10.077,
8/30/2015,8:00:00 PM,0,1.313413839,9.309,
8/30/2015,9:00:00 PM,0,1.133703509,8.707,
8/30/2015,10:00:00 PM,0,0.8725286536,8.009,
8/30/2015,11:00:00 PM,0,0.4770869301,7.383,
8/30/2015,12:00:00 AM,0,0.4572923195,6.87,
8/31/2015,1:00:00 AM,0,0.3894053191,6.41,
8/31/2015,2:00:00 AM,0,0.4273764874,5.979,
8/31/2015,3:00:00 AM,0,0.4269397269,5.605,
8/31/2015,4:00:00 AM,0,0.4400423034,5.29,
8/31/2015,5:00:00 AM,0,0.4746330696,5.062,
8/31/2015,6:00:00 AM,0,0.6496695108,4.878,
8/31/2015,7:00:00 AM,0.183,0.8738609472,5.431,
8/31/2015,8:00:00 AM,0.935,0.8554626519,8.404,
8/31/2015,9:00:00 AM,1.613,0.5778664549,11.046,
8/31/2015,10:00:00 AM,2.068,0.3642949961,14.541,
8/31/2015,11:00:00 AM,2.349,0.2403259798,16.32,
8/31/2015,12:00:00 PM,2.459,0.1986443393,17.327,
8/31/2015,1:00:00 PM,2.383,0.176367671,17.95,
8/31/2015,2:00:00 PM,2.057,0.2109583504,18.201,
8/31/2015,3:00:00 PM,1.401,0.2781605306,17.992,
8/31/2015,4:00:00 PM,0.847,0.4343411002,17.471,
8/31/2015,5:00:00 PM,0.413,0.6947954576,16.23,
8/31/2015,6:00:00 PM,0.002,1.034102996,14.875,
8/31/2015,7:00:00 PM,0,1.208097953,13.816,
8/31/2015,8:00:00 PM,0,1.171329577,12.244,
8/31/2015,9:00:00 PM,0,1.014079068,11.077,
8/31/2015,10:00:00 PM,0,0.7694221874,10.502,
8/31/2015,11:00:00 PM,0,0.4344636476,10.251,
8/31/2015,12:00:00 AM,0,0.4403996542,9.987,
9/1/2015,1:00:00 AM,0,0.3521924943,9.877,
9/1/2015,2:00:00 AM,0,0.369452013,9.629,
9/1/2015,3:00:00 AM,0,0.3748117065,9.503,
9/1/2015,4:00:00 AM,0,0.4189417238,9.363,
9/1/2015,5:00:00 AM,0,0.4593833602,9.161,
9/1/2015,6:00:00 AM,0,0.5870403436,8.893,
9/1/2015,7:00:00 AM,0.17,0.7864330854,9.34,
9/1/2015,8:00:00 AM,0.859,0.7992339028,12.113,
9/1/2015,9:00:00 AM,1.348,0.6278640207,14.434,
9/1/2015,10:00:00 AM,1.466,0.5174689339,16.954,
9/1/2015,11:00:00 AM,1.716,0.4582715386,18.599,
9/1/2015,12:00:00 PM,1.481,0.4042022647,19.245,
9/1/2015,1:00:00 PM,0.939,0.4658333486,19.024,
9/1/2015,2:00:00 PM,0.633,0.5601491728,18.634,
9/1/2015,3:00:00 PM,0.451,0.570337947,18.226,
9/1/2015,4:00:00 PM,0.316,0.6961675241,17.67,
9/1/2015,5:00:00 PM,0.095,0.8940264078,16.172,
9/1/2015,6:00:00 PM,0,1.139774832,14.462,
9/1/2015,7:00:00 PM,0,1.203662319,13.72,
9/1/2015,8:00:00 PM,0,1.113601238,13.431,
9/1/2015,9:00:00 PM,0,0.9452795945,12.956,
9/1/2015,10:00:00 PM,0,0.7314271084,12.29,
9/1/2015,11:00:00 PM,0,0.4392871589,11.647,
9/1/2015,12:00:00 AM,0,0.4983205321,11.183,
9/2/2015,1:00:00 AM,0,0.3779107159,11.238,
9/2/2015,2:00:00 AM,0,0.3868808172,11.335,
9/2/2015,3:00:00 AM,0,0.3872203528,10.827,
9/2/2015,4:00:00 AM,0,0.4053102422,10.553,
9/2/2015,5:00:00 AM,0,0.4387408573,10.316,
9/2/2015,6:00:00 AM,0,0.5880792191,9.659,
9/2/2015,7:00:00 AM,0.106,0.8084428831,9.172,
9/2/2015,8:00:00 AM,0.673,0.7944230138,9.874,
9/2/2015,9:00:00 AM,1.328,0.612466232,11.134,
9/2/2015,10:00:00 AM,1.802,0.5610827748,12.355,
9/2/2015,11:00:00 AM,1.811,0.545938204,13.105,
9/2/2015,12:00:00 PM,1.004,0.5941681326,12.768,
9/2/2015,1:00:00 PM,0.485,0.7188831215,11.927,
9/2/2015,2:00:00 PM,0.365,0.8009505776,11.581,
9/2/2015,3:00:00 PM,0.288,0.8279033342,11.485,
9/2/2015,4:00:00 PM,0.159,0.9651825278,11.239,
9/2/2015,5:00:00 PM,0.042,1.204097041,10.847,
9/2/2015,6:00:00 PM,0,1.420411999,10.407,
9/2/2015,7:00:00 PM,0,1.445625594,10.021,
9/2/2015,8:00:00 PM,0,1.346198001,9.762,
9/2/2015,9:00:00 PM,0,1.150873051,9.662,
9/2/2015,10:00:00 PM,0,0.8505094944,9.423,
9/2/2015,11:00:00 PM,0,0.4703663298,9.021,
9/2/2015,12:00:00 AM,0,0.4707902871,8.736,
9/3/2015,1:00:00 AM,0,0.3474018095,8.705,
9/3/2015,2:00:00 AM,0,0.4300602792,9.016,
9/3/2015,3:00:00 AM,0,0.4257409473,8.908,
9/3/2015,4:00:00 AM,0,0.4284649864,9.112,
9/3/2015,5:00:00 AM,0,0.4791966592,9.495,
9/3/2015,6:00:00 AM,0,0.6004044085,9.91,
9/3/2015,7:00:00 AM,0.039,0.8162121068,10.335,
9/3/2015,8:00:00 AM,0.363,0.886081647,11.385,
9/3/2015,9:00:00 AM,0.836,0.7781773811,12.404,
9/3/2015,10:00:00 AM,1.377,0.6687579206,13.416,
9/3/2015,11:00:00 AM,1.768,0.6255232842,14.467,
9/3/2015,12:00:00 PM,1.911,0.6316131798,15.216,
